term_id,L,S,term_upper_id,Lu,J,Jʹ,K,Q,Ju,Jʹu,Ku,Qu,coefficient
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,16416377.554137819
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-16416377.554137819
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,14217000.0
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,18354068.077676944
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,-1.0,-18354068.077676944
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-1.0,2.0,2.0,1.0,-1.0,31790178.436114497
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,0.0,1.0,1.0,-0.0,16416377.554137819
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,-16416377.554137819
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,1.0,1.0,1.0,-0.0,14217000.0
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,1.0,2.0,1.0,-0.0,18354068.077676944
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,2.0,1.0,1.0,-0.0,-18354068.077676944
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,-0.0,2.0,2.0,1.0,-0.0,31790178.436114497
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16416377.554137819
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-16416377.554137819
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14217000.0
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,18354068.077676944
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,-18354068.077676944
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,31790178.436114497
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,0.0,2.0,2.0,-2.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,-14217000.0
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,24624566.331206717
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,2.0,0.0,2.0,-2.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,2.0,1.0,2.0,-2.0,-24624566.331206724
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-2.0,2.0,2.0,2.0,-2.0,21716826.218395725
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,0.0,2.0,2.0,-1.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,-14217000.0
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,1.0,2.0,2.0,-1.0,24624566.331206717
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,2.0,0.0,2.0,-1.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,2.0,1.0,2.0,-1.0,-24624566.331206724
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-1.0,2.0,2.0,2.0,-1.0,21716826.218395725
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,0.0,2.0,2.0,-0.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,1.0,1.0,2.0,-0.0,-14217000.0
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,1.0,2.0,2.0,-0.0,24624566.331206717
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,2.0,0.0,2.0,-0.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,2.0,1.0,2.0,-0.0,-24624566.331206724
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,-0.0,2.0,2.0,2.0,-0.0,21716826.218395725
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-14217000.0
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,24624566.331206717
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,-24624566.331206724
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,21716826.218395725
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-14217000.0
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,24624566.331206717
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,16416377.554137815
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,-24624566.331206724
2s3_L=0.0_S=1.0,0,1,3p3_L=1.0_S=1.0,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,21716826.218395725
