term_id,K,Q,J,Jʹ,term_lower_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,Kr,Qr,r_s_1,index1,index0
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,-2.0,0.0,39,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,2.0,1.0,-1.0,0.0,40,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,2.0,2.0,-1.0,0.0,40,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,1.0,2.0,-2.0,37995504718.120636,59,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,60,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,1.0,2.0,-1.0,26866879040.788567,60,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,61,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,61,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,1.0,2.0,0.0,15511599846.484392,61,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,2.0,2.0,-2.0,0.0,75,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,2.0,1.0,-1.0,0.0,76,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,2.0,2.0,-1.0,0.0,76,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,77,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,77,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,77,21
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,0.0,0.0,98103971336.01775,22,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,1.0,0.0,-60076167878.46758,22,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,2.0,0.0,34684991696.51441,22,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,1.0,1.0,-42480265694.56588,23,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,2.0,1.0,42480265694.56589,23,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,2.0,2.0,34684991696.51441,24,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,0.0,0.0,34,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,1.0,0.0,0.0,34,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,0.0,0.0,34,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,1.0,0.0,35,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,1.0,0.0,35,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,36,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,0.0,0.0,0.0,42,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,1.0,0.0,-40050778585.64505,42,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,0.0,0.0,42,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,1.0,-28320177129.71058,43,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,1.0,0.0,43,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,44,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,54,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,1.0,0.0,0.0,54,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,0.0,0.0,54,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,1.0,1.0,0.0,55,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,2.0,1.0,0.0,55,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,56,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,0.0,0.0,0.0,62,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,1.0,0.0,0.0,62,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,0.0,0.0,62,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,1.0,0.0,63,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,1.0,0.0,63,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,64,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,0.0,0.0,0.0,78,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,1.0,0.0,0.0,78,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,0.0,26219389215.80499,78,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,1.0,0.0,79,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,1.0,32112062473.0771,79,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,2.0,2.0,2.0,26219389215.80499,80,22
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,1.0,-1.0,42480265694.56588,22,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,2.0,-1.0,-42480265694.56589,22,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,0.0,0.0,98103971336.01775,23,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,1.0,0.0,-30038083939.233795,23,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,2.0,0.0,-17342495848.257206,23,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,1.0,1.0,-52027487544.77162,24,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,2.0,1.0,17342495848.257206,24,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,2.0,2.0,42480265694.56589,25,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,1.0,-1.0,0.0,34,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-1.0,0.0,34,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,35,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,0.0,0.0,35,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,0.0,0.0,35,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,36,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,36,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,37,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,1.0,-1.0,28320177129.71058,42,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-1.0,0.0,42,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,0.0,0.0,0.0,43,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,0.0,-20025389292.82253,43,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,0.0,0.0,43,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,2.0,1.0,1.0,-34684991696.514404,44,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,44,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,45,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,1.0,-1.0,0.0,54,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,-1.0,0.0,54,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,0.0,0.0,0.0,55,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,1.0,0.0,0.0,55,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,2.0,0.0,0.0,55,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,56,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,56,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,57,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,1.0,-1.0,0.0,62,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,-1.0,0.0,62,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,0.0,0.0,0.0,63,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,1.0,0.0,0.0,63,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,0.0,0.0,63,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,64,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,64,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,65,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,1.0,-1.0,0.0,78,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,-1.0,-32112062473.0771,78,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,0.0,0.0,0.0,79,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,1.0,0.0,0.0,79,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,2.0,0.0,-13109694607.902494,79,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,80,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,2.0,2.0,1.0,13109694607.902494,80,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,2.0,2.0,2.0,32112062473.0771,81,23
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,2.0,-2.0,34684991696.51441,22,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,1.0,-1.0,52027487544.77162,23,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,2.0,-1.0,-17342495848.257206,23,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,0.0,0.0,98103971336.01775,24,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,24,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,2.0,0.0,-34684991696.51441,24,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,1.0,1.0,-52027487544.77162,25,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,2.0,1.0,-17342495848.257206,25,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,0.0,2.0,2.0,2.0,34684991696.51441,26,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,-2.0,0.0,34,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,0.0,35,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,-1.0,0.0,35,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,36,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,36,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,36,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,37,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,37,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,38,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-2.0,0.0,42,24
