term_id,L,S,term_lower_id,Ll,transition_id,J,Jʹ,K,Q,Jl,Jʹl,Kl,Ql,Kr,Qr,coefficient
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-3.0,2.0,2.0,3.0,-1.0,2.0,2.0,-13529130686.965254
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-3.0,2.0,2.0,4.0,-4.0,1.0,-1.0,4940140040.457489
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-3.0,2.0,2.0,4.0,-4.0,2.0,-1.0,1646713346.8191633
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-3.0,2.0,2.0,4.0,-3.0,0.0,-0.0,13445358174.458992
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-3.0,2.0,2.0,4.0,-3.0,1.0,0.0,-7410210060.686234
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-3.0,2.0,2.0,4.0,-3.0,2.0,0.0,-475365197.0320966
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-3.0,2.0,2.0,4.0,-2.0,1.0,1.0,-6535190994.441542
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-3.0,2.0,2.0,4.0,-2.0,2.0,1.0,-1555997855.8194146
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-3.0,2.0,2.0,4.0,-1.0,2.0,2.0,-1320307962.433963
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,2.0,-2.0,2.0,0.0,18671974269.832962
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,2.0,-1.0,2.0,1.0,-30491206300.978184
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,2.0,0.0,2.0,2.0,18671974269.832962
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,3.0,-3.0,1.0,-1.0,6601539812.169813
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,3.0,-3.0,2.0,-1.0,-3960923887.301887
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,3.0,-2.0,1.0,0.0,-22868404725.733635
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,3.0,-2.0,2.0,0.0,5281231849.735849
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,3.0,-1.0,1.0,1.0,25567653751.858925
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,3.0,-1.0,2.0,1.0,1704510250.1239283
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,1.0,2.0,3.0,0.0,2.0,2.0,-5904596710.473157
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,2.0,-2.0,2.0,0.0,-7057342914.939268
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,2.0,-1.0,2.0,1.0,11524592720.964851
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,2.0,0.0,2.0,2.0,-7057342914.939268
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,3.0,-3.0,1.0,-1.0,1555997855.8194149
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,3.0,-3.0,2.0,-1.0,-8402388421.424838
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,3.0,-2.0,1.0,0.0,-5390134685.494917
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,3.0,-2.0,2.0,0.0,11203184561.899786
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,3.0,-1.0,1.0,1.0,6026353782.323043
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,3.0,-1.0,2.0,1.0,3615812269.393826
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,3.0,0.0,2.0,2.0,-12525541122.44206
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,4.0,-4.0,2.0,-2.0,-880205308.2893088
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,4.0,-3.0,1.0,-1.0,6535190994.441542
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,4.0,-3.0,2.0,-1.0,1555997855.8194146
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,4.0,-2.0,0.0,-0.0,13445358174.458994
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,4.0,-2.0,1.0,0.0,-4940140040.457489
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,4.0,-2.0,2.0,0.0,543274510.8938247
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,4.0,-1.0,1.0,1.0,-7410210060.6862335
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,4.0,-1.0,2.0,1.0,-1058601437.2408904
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-2.0,2.0,2.0,4.0,0.0,2.0,2.0,-1578069849.8330724
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,2.0,-2.0,2.0,-1.0,-10780269370.989828
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,2.0,-1.0,2.0,0.0,26406159248.679245
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,2.0,0.0,2.0,1.0,-26406159248.679245
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,2.0,1.0,2.0,2.0,10780269370.989828
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,3.0,-3.0,2.0,-2.0,1867197426.9832966
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,3.0,-2.0,1.0,-1.0,11434202362.866817
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,3.0,-2.0,2.0,-1.0,-5335961102.671182
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,3.0,-1.0,1.0,0.0,-25567653751.858925
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,3.0,-1.0,2.0,0.0,2952298355.2365785
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,3.0,0.0,1.0,1.0,20875901870.73676
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,3.0,0.0,2.0,1.0,4175180374.1473503
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,1.0,2.0,3.0,1.0,2.0,2.0,-4821083025.858431
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,2.0,-2.0,2.0,-1.0,4074558831.7036853
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,2.0,-1.0,2.0,0.0,-9980590064.624786
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,2.0,0.0,2.0,1.0,9980590064.624786
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,2.0,1.0,2.0,2.0,-4074558831.7036853
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,3.0,-3.0,2.0,-2.0,3960923887.3018894
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,3.0,-2.0,1.0,-1.0,2695067342.7474585
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,3.0,-2.0,2.0,-1.0,-11319282839.539328
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,3.0,-1.0,1.0,0.0,-6026353782.323043
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,3.0,-1.0,2.0,0.0,6262770561.22103
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,3.0,0.0,1.0,1.0,4920497258.727633
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,3.0,0.0,2.0,1.0,8856895065.70974
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,3.0,1.0,2.0,2.0,-10227061500.743574
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,4.0,-3.0,2.0,-2.0,-1320307962.433963
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,4.0,-2.0,1.0,-1.0,7410210060.6862335
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,4.0,-2.0,2.0,-1.0,1058601437.2408904
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,4.0,-1.0,0.0,-0.0,13445358174.458994
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,4.0,-1.0,1.0,0.0,-2470070020.2287445
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,4.0,-1.0,2.0,0.0,1154458335.6493778
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,4.0,0.0,1.0,1.0,-7811047244.021015
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,4.0,0.0,2.0,1.0,-371954630.66766745
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,-1.0,2.0,2.0,4.0,1.0,2.0,2.0,-1663431677.4374647
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,-2.0,2.0,-2.0,4821083025.85843
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,-1.0,2.0,-1.0,-19284332103.43372
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,28926498155.15059
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,-19284332103.43372
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,4821083025.85843
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,-2.0,2.0,-2.0,3409020500.2478566
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,-1.0,1.0,-1.0,16170404056.484743
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,-1.0,2.0,-1.0,-5390134685.494914
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,-26406159248.679253
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,16170404056.484743
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,5390134685.494914
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,-3409020500.2478566
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,-2.0,2.0,-2.0,-1822198105.2023127
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,-1.0,2.0,-1.0,7288792420.809251
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,-10933188631.213879
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,7288792420.809251
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,-1822198105.2023127
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,-2.0,2.0,-2.0,7231624538.787652
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,-1.0,1.0,-1.0,3811400787.622274
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,-1.0,2.0,-1.0,-11434202362.866823
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,-6223991423.277659
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,3811400787.622274
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,11434202362.866823
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,-7231624538.787652
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,4.0,-2.0,2.0,-2.0,-1578069849.8330724
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,4.0,-1.0,1.0,-1.0,7811047244.021015
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,4.0,-1.0,2.0,-1.0,371954630.66766745
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,-0.0,13445358174.458992
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,1358186277.2345622
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,-7811047244.021015
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,371954630.66766745
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,-1578069849.8330724
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,-1.0,2.0,-2.0,10780269370.989828
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,-1.0,-26406159248.679245
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,26406159248.679245
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,-10780269370.989828
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,-1.0,2.0,-2.0,4821083025.858431
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,-1.0,20875901870.73676
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,2.0,-1.0,-4175180374.1473503
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,-25567653751.858925
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,-2952298355.2365785
