term_id,L,S,term_lower_id,Ll,transition_id,J,Jʹ,K,Q,Jʹʹ,Jʹʹʹ,Kʹ,Qʹ,Kr,Qr,coefficient
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,2.0,-2.0,2.0,-2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,2.0,-1.0,2.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,-2.0,2.0,-2.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,-1.0,1.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,-1.0,2.0,-1.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,-2.0,2.0,-2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,-1.0,1.0,-1.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,-1.0,2.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,0.0,0.0,-0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,1.0,2.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,2.0,3.0,4.0,2.0,2.0,2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,2.0,-2.0,2.0,-2.0,3942566860.4304533
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,2.0,-1.0,2.0,-1.0,-15770267441.721813
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,23655401162.58272
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,-15770267441.721813
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,3942566860.4304533
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,-2.0,2.0,-2.0,466490801.9302203
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,-1.0,1.0,-1.0,28765882111.550507
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,-1.0,2.0,-1.0,-737586720.8089839
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,-46974488782.90206
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,28765882111.550507
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,737586720.8089839
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,-466490801.9302203
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,-2.0,2.0,-2.0,42845018877.995636
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,-1.0,1.0,-1.0,-13090865661.782372
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,-1.0,2.0,-1.0,-10098667796.23212
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,0.0,0.0,-0.0,108161503350.44623
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,-36875121018.315445
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,13090865661.782372
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,-10098667796.23212
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,1.0,4.0,2.0,2.0,2.0,42845018877.995636
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,2.0,-2.0,2.0,-2.0,1745448754.9043171
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,2.0,-1.0,2.0,-1.0,-6981795019.617269
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,10472692529.425903
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,-6981795019.617269
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1745448754.9043171
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,-2.0,2.0,-2.0,9426500652.411448
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,-1.0,1.0,-1.0,3832613026.28786
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,-1.0,2.0,-1.0,-14904606213.341682
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,-6258630863.966207
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,3832613026.28786
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,14904606213.341682
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,-9426500652.411448
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,-2.0,2.0,-2.0,19239564697.61307
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,-1.0,1.0,-1.0,13604426664.759506
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,-1.0,2.0,-1.0,-4534808888.25317
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,0.0,0.0,-0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,0.0,1.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,0.0,2.0,0.0,-16558780813.807903
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,-13604426664.759506
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,-4534808888.25317
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,2.0,4.0,2.0,2.0,2.0,19239564697.61307
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,2.0,-2.0,2.0,-2.0,128763694.46481697
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,2.0,-1.0,2.0,-1.0,-515054777.8592679
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,772582166.7889019
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,2.0,1.0,2.0,1.0,-515054777.8592679
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,128763694.46481697
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,3.0,-2.0,2.0,-2.0,1077314360.2755938
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,3.0,-1.0,1.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,3.0,-1.0,2.0,-1.0,-1703383567.2390492
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,3.0,1.0,2.0,1.0,1703383567.2390492
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,-1077314360.2755938
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,-2.0,2.0,-2.0,3314826869.1818237
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,-1.0,1.0,-1.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,-1.0,2.0,-1.0,-781312185.8859468
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,0.0,0.0,-0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,0.0,2.0,0.0,-2852948724.4226837
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,1.0,2.0,1.0,-781312185.8859468
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,2.0,2.0,2.0,3314826869.1818237
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,-1.0,2.0,-2.0,3231943080.8267813
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,-1.0,-7916611425.744265
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,7916611425.744265
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,-3231943080.8267813
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,-1.0,2.0,-2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,-1.0,2.0,-2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,1.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,0.0,2.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,-1.0,2.0,-2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,-1.0,2.0,-2.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,0.0,2.0,-1.0,-0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
3d3_L=2.0_S=1.0,2,1,2p3_L=1.0_S=1.0,1,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,-0.0
