term_id,K,Q,J,Jʹ,term_upper_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,Kr,Qr,r_a_1,index1,index0
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,-2.0,4499647768.293168,77,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,2.0,2.0,2.0,-2.0,9873749206.451668,77,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,-2.0,0.0,81,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,-2.0,-9.5367431640625e-07,81,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,1.0,-1.0,-6586809877.98001,82,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,-1.0,0.0,82,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,1.0,-1.0,72268444281.38779,82,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,-1.0,-9.5367431640625e-07,82,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,2.0,-2.0,918486754.5476114,87,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,2.0,-2.0,2015470617.0014095,87,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,1.0,-1.0,0.0,88,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,2.0,-1.0,1452255072.5332346,88,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,1.0,-1.0,-7.62939453125e-06,88,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,2.0,-1.0,3186738853.4346685,88,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,0.0,0.0,8215195278.406492,89,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,89,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,2.0,0.0,1452255072.5332346,89,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,0.0,0.0,180269172250.74374,89,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,89,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,2.0,0.0,3186738853.4346685,89,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,2.0,-2.0,0.0,95,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,2.0,-2.0,0.0,95,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,1.0,-1.0,950724114.0381615,96,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0,96,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,1.0,-1.0,-10431051439.943678,96,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,2.0,-1.0,0.0,96,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,1.0,0.0,2515379571.1771874,97,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,2.0,0.0,4.76837158203125e-07,97,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,1.0,0.0,-27597968023.013176,97,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,97,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,1.0,1.0,5030759142.354375,98,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,98,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,1.0,1.0,-55195936046.02635,98,89
2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,98,89
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2.0,2.0,4107597639.203247,22,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2.0,2.0,9013458612.537191,22,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,2.0,0.0,34,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,2.0,0.0,34,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,2.0,4107597639.2032466,42,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,2.0,9013458612.53719,42,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,1.0,1.0,-3557283904.0749993,47,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,2.0,1.0,3557283904.074998,47,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,1.0,1.0,39029420672.084236,47,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,2.0,1.0,7805884134.416845,47,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,2.0,2904510145.06647,48,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,2.0,6373477706.869337,48,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,2.0,4107597639.203247,54,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,2.0,9013458612.53719,54,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,2.0,-4107597639.2032466,62,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,2.0,-9013458612.537188,62,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,1.0,1.0,3557283904.0749993,67,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,2.0,1.0,3557283904.074998,67,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,1.0,1.0,-39029420672.084236,67,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,2.0,1.0,7805884134.416845,67,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,2.0,2904510145.06647,68,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,2.0,6373477706.869337,68,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,2.0,3105051954.070802,78,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,2.0,6813534268.9562,78,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,1.0,1.0,-5030759142.354375,83,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,2.0,1.0,0.0,83,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,1.0,1.0,55195936046.02635,83,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,2.0,2.0,1.0,0.0,83,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,2.0,0.0,84,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,2.0,2.0,2.0,0.0,84,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,0.0,0.0,8215195278.406491,90,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,1.0,0.0,0.0,90,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,2.0,0.0,5809020290.132937,90,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,0.0,0.0,180269172250.74374,90,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,1.0,0.0,0.0,90,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,2.0,0.0,12746955413.738674,90,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,1.0,1.0,0.0,91,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,2.0,1.0,5030759142.354374,91,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,1.0,1.0,0.0,91,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,2.0,1.0,11039187209.205269,91,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,2.0,2.0,2.0,2689053872.2958264,92,90
2p3_L=1.0_S=1.0,4.0,-4.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-2.0,2.0,2.0,2.0,2.0,5900693766.471902,92,90
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2.0,1.0,-2904510145.066469,22,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2.0,1.0,-6373477706.869336,22,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2.0,2.0,2904510145.066469,23,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2.0,2.0,6373477706.869336,23,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,1.0,0.0,34,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,1.0,2.0,1.0,0.0,34,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,2.0,0.0,35,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,1.0,2.0,2.0,0.0,35,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,1.0,-2904510145.0664687,42,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,1.0,-6373477706.869336,42,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,2.0,2904510145.0664687,43,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,2.0,6373477706.869336,43,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,1.0,0.0,1778641952.0374997,47,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,2.0,0.0,-3080698229.4024343,47,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,1.0,0.0,-19514710336.042118,47,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,1.0,2.0,2.0,0.0,-6760093959.402892,47,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,1.0,1.0,-3080698229.402436,48,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,1.0,1026899409.8008115,48,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,1.0,1.0,33800469797.01446,48,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,1.0,2.0,2.0,1.0,2253364653.1342974,48,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,2.0,3247341062.8532,49,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,1.0,2.0,2.0,2.0,7125764702.819657,49,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,1.0,-2904510145.066469,54,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,0.0,2.0,1.0,-6373477706.869336,54,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,2.0,2.0,2904510145.066469,55,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,0.0,2.0,2.0,6373477706.869336,55,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,1.0,2904510145.0664687,62,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,1.0,2.0,1.0,6373477706.869336,62,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,2.0,-2904510145.0664687,63,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,2.0,1.0,2.0,2.0,-6373477706.869336,63,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,1.0,0.0,-1778641952.0374997,67,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,2.0,0.0,-3080698229.4024343,67,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,1.0,0.0,19514710336.042118,67,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-3.0,2.0,1.0,2.0,0.0,-6760093959.402892,67,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,1.0,1.0,3080698229.402436,68,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,1.0,1026899409.8008115,68,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,1.0,1.0,-33800469797.01446,68,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-2.0,2.0,1.0,2.0,1.0,2253364653.134297,68,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,2.0,3247341062.8531995,69,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,-1.0,2.0,1.0,2.0,2.0,7125764702.819657,69,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3s3_L=0.0_S=1.0,3s3_L=0.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,1.0,-2195603292.6600037,78,91
2p3_L=1.0_S=1.0,4.0,-3.0,2.0,2.0,3d3_L=2.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,2.0,2.0,2.0,1.0,-4817896285.425853,78,91
