term_id,K,Q,J,Jʹ,term_lower_id,transition_id,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,r_e_0,index1,index0
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,1.0,2.0,0.0,39,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,1.0,2.0,0.0,40,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,1.0,2.0,0.0,41,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,1.0,0.0,59,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,1.0,0.0,60,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,1.0,0.0,61,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,-1.0,2.0,2.0,0.0,75,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,0.0,2.0,2.0,0.0,76,21
2p3_L=1.0_S=1.0,1.0,1.0,0.0,1.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,1.0,1.0,2.0,2.0,0.0,77,21
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,30660000.0,22,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,0.0,23,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,0.0,24,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,0.0,25,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,0.0,2.0,0.0,26,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,34,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,0.0,35,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,0.0,36,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,1.0,0.0,37,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,1.0,1.0,0.0,38,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,0.0,42,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,0.0,43,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,2.0,0.0,44,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,2.0,0.0,45,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,1.0,2.0,0.0,46,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,0.0,54,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,0.0,55,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,0.0,0.0,56,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,0.0,0.0,57,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,0.0,0.0,58,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,0.0,62,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,0.0,63,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,1.0,0.0,64,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,1.0,0.0,65,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,1.0,0.0,66,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,0.0,78,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,0.0,79,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,2.0,0.0,80,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,2.0,0.0,81,22
2p3_L=1.0_S=1.0,2.0,-2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,2.0,0.0,82,22
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,0.0,22,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,30660000.0,23,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,0.0,24,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,0.0,25,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,0.0,2.0,0.0,26,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,34,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,0.0,35,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,0.0,36,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,1.0,0.0,37,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,1.0,1.0,0.0,38,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,0.0,42,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,0.0,43,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,2.0,0.0,44,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,2.0,0.0,45,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,1.0,2.0,0.0,46,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,0.0,54,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,0.0,55,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,0.0,0.0,56,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,0.0,0.0,57,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,0.0,0.0,58,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,0.0,62,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,0.0,63,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,1.0,0.0,64,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,1.0,0.0,65,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,1.0,0.0,66,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,0.0,78,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,0.0,79,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,2.0,0.0,80,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,2.0,0.0,81,23
2p3_L=1.0_S=1.0,2.0,-1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,2.0,0.0,82,23
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,0.0,22,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,0.0,23,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,30660000.0,24,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,0.0,25,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,0.0,2.0,0.0,26,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,34,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,0.0,35,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,0.0,36,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,1.0,0.0,37,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,1.0,1.0,0.0,38,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,0.0,42,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,0.0,43,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,2.0,0.0,44,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,2.0,0.0,45,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,1.0,2.0,0.0,46,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,0.0,54,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,0.0,55,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,0.0,0.0,56,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,0.0,0.0,57,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,0.0,0.0,58,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,0.0,62,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,0.0,63,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,1.0,0.0,64,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,1.0,0.0,65,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,1.0,0.0,66,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,0.0,78,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,0.0,79,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,2.0,0.0,80,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,2.0,0.0,81,24
2p3_L=1.0_S=1.0,2.0,0.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,2.0,0.0,82,24
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,0.0,22,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,0.0,23,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,0.0,24,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,0.0,2.0,30660000.0,25,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,0.0,2.0,0.0,26,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,1.0,0.0,34,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,1.0,0.0,35,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,1.0,0.0,36,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,1.0,0.0,37,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,1.0,1.0,0.0,38,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,1.0,2.0,0.0,42,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,1.0,2.0,0.0,43,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,1.0,2.0,0.0,44,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,1.0,2.0,0.0,45,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,1.0,2.0,0.0,46,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,0.0,0.0,54,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,0.0,0.0,55,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,0.0,0.0,56,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,0.0,0.0,57,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,0.0,0.0,58,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,1.0,0.0,62,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,1.0,0.0,63,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,1.0,0.0,64,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,1.0,0.0,65,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,1.0,0.0,66,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,2.0,2.0,0.0,78,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,2.0,2.0,0.0,79,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,2.0,2.0,0.0,80,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,1.0,2.0,2.0,0.0,81,25
2p3_L=1.0_S=1.0,2.0,1.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,2.0,2.0,2.0,0.0,82,25
2p3_L=1.0_S=1.0,2.0,2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-2.0,0.0,2.0,0.0,22,26
2p3_L=1.0_S=1.0,2.0,2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,-1.0,0.0,2.0,0.0,23,26
2p3_L=1.0_S=1.0,2.0,2.0,0.0,2.0,2s3_L=0.0_S=1.0,2p3_L=1.0_S=1.0->2s3_L=0.0_S=1.0,2.0,0.0,0.0,2.0,0.0,24,26
