term_id,K,Q,J,Jʹ,Kʹ,Qʹ,Jʹʹ,Jʹʹʹ,n_0,n_1,index1,index0
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,-0.0,-0.372677996249965,255,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,-0.0,0.22360679774997905,263,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,-0.0,-0.0,279,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,-0.0,0.0,287,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,-0.0,-0.0,297,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,-0.0,-0.375,311,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,-0.0,-0.38971143170299744,319,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,-0.0,0.12028130608117188,335,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,-77946039.29219465,3.825000000000001,343,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,-0.0,0.1088662107903635,353,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,-0.0,0.09622504486493766,371,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,-0.0,-0.3316624790355401,379,343
3d3_L=2.0_S=1.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,-0.0,-0.43546484316145395,389,343
3d3_L=2.0_S=1.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,-0.0,0.0,224,344
3d3_L=2.0_S=1.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,-0.0,0.298142396999972,264,344
3d3_L=2.0_S=1.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,-0.0,0.0,288,344
3d3_L=2.0_S=1.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,3.0,-0.0,-0.0,298,344
3d3_L=2.0_S=1.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,-0.0,-0.5196152422706631,320,344
3d3_L=2.0_S=1.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,-77946039.29219465,5.1000000000000005,344,344
3d3_L=2.0_S=1.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,2.0,-0.0,0.08164965809277262,354,344
3d3_L=2.0_S=1.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,-0.0,-0.44221663871405337,380,344
3d3_L=2.0_S=1.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,-0.0,-0.32659863237109044,390,344
3d3_L=2.0_S=1.0,5.0,-5.0,3.0,2.0,5.0,-5.0,2.0,3.0,-0.0,0.0,289,345
3d3_L=2.0_S=1.0,5.0,-5.0,3.0,2.0,5.0,-5.0,3.0,2.0,-77946039.29219465,-6.333333333333333,345,345
3d3_L=2.0_S=1.0,5.0,-5.0,3.0,2.0,5.0,-5.0,3.0,3.0,-0.0,0.33333333333333337,381,345
3d3_L=2.0_S=1.0,5.0,-5.0,3.0,2.0,6.0,-5.0,3.0,3.0,-0.0,-0.33333333333333337,393,345
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,4.0,-4.0,1.0,3.0,-0.0,0.0,216,346
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,4.0,-4.0,2.0,2.0,-0.0,-0.3651483716701108,256,346
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,4.0,-4.0,2.0,3.0,-0.0,0.0,280,346
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,5.0,-4.0,2.0,3.0,-0.0,0.0,290,346
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,4.0,-4.0,3.0,1.0,-0.0,-0.4242640687119285,312,346
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,4.0,-4.0,3.0,2.0,-0.0,0.08164965809277262,336,346
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,5.0,-4.0,3.0,2.0,-77946039.29219465,-5.066666666666666,346,346
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,4.0,-4.0,3.0,3.0,-0.0,0.049236596391733105,372,346
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,5.0,-4.0,3.0,3.0,-0.0,0.26666666666666666,382,346
3d3_L=2.0_S=1.0,5.0,-4.0,3.0,2.0,6.0,-4.0,3.0,3.0,-0.0,-0.4494665749754948,394,346
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,4.0,-3.0,1.0,3.0,-0.0,0.0,217,347
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,4.0,-3.0,2.0,2.0,-0.0,-0.4868644955601478,257,347
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,4.0,-3.0,2.0,3.0,-0.0,0.0,281,347
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,5.0,-3.0,2.0,3.0,-0.0,0.0,291,347
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,4.0,-3.0,3.0,1.0,-0.0,-0.5656854249492381,313,347
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,4.0,-3.0,3.0,2.0,-0.0,0.1088662107903635,337,347
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,5.0,-3.0,3.0,2.0,-77946039.29219465,-3.8,347,347
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,4.0,-3.0,3.0,3.0,-0.0,0.06564879518897748,373,347
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,5.0,-3.0,3.0,3.0,-0.0,0.2,383,347
3d3_L=2.0_S=1.0,5.0,-3.0,3.0,2.0,6.0,-3.0,3.0,3.0,-0.0,-0.5222329678670935,395,347
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,4.0,-2.0,1.0,3.0,-0.0,0.0,218,348
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,4.0,-2.0,2.0,2.0,-0.0,-0.5577733510227172,258,348
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,4.0,-2.0,2.0,3.0,-0.0,0.0,282,348
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,5.0,-2.0,2.0,3.0,-0.0,0.0,292,348
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,4.0,-2.0,3.0,1.0,-0.0,-0.6480740698407861,314,348
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,4.0,-2.0,3.0,2.0,-0.0,0.12472191289246476,338,348
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,5.0,-2.0,3.0,2.0,-77946039.29219465,-2.5333333333333337,348,348
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,4.0,-2.0,3.0,3.0,-0.0,0.07521014330903551,374,348
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,5.0,-2.0,3.0,3.0,-0.0,0.13333333333333336,384,348
3d3_L=2.0_S=1.0,5.0,-2.0,3.0,2.0,6.0,-2.0,3.0,3.0,-0.0,-0.5685352436149613,396,348
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,4.0,-1.0,1.0,3.0,-0.0,0.0,219,349
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,4.0,-1.0,2.0,2.0,-0.0,-0.5962847939999442,259,349
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,4.0,-1.0,2.0,3.0,-0.0,0.0,283,349
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,5.0,-1.0,2.0,3.0,-0.0,0.0,293,349
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,4.0,-1.0,3.0,1.0,-0.0,-0.692820323027551,315,349
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,4.0,-1.0,3.0,2.0,-0.0,0.1333333333333334,339,349
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,5.0,-1.0,3.0,2.0,-77946039.29219465,-1.2666666666666666,349,349
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,4.0,-1.0,3.0,3.0,-0.0,0.08040302522073699,375,349
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,5.0,-1.0,3.0,3.0,-0.0,0.06666666666666667,385,349
3d3_L=2.0_S=1.0,5.0,-1.0,3.0,2.0,6.0,-1.0,3.0,3.0,-0.0,-0.5945883900105633,397,349
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,4.0,0.0,1.0,3.0,-0.0,0.0,220,350
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,4.0,0.0,2.0,2.0,-0.0,-0.6085806194501846,260,350
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,4.0,0.0,2.0,3.0,-0.0,0.0,284,350
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,5.0,0.0,2.0,3.0,-0.0,-0.0,294,350
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,4.0,0.0,3.0,1.0,-0.0,-0.7071067811865475,316,350
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0,-0.0,0.13608276348795434,340,350
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,5.0,0.0,3.0,2.0,-77946039.29219465,0.0,350,350
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,4.0,0.0,3.0,3.0,-0.0,0.08206099398622183,376,350
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,5.0,0.0,3.0,3.0,-0.0,-0.0,386,350
3d3_L=2.0_S=1.0,5.0,0.0,3.0,2.0,6.0,0.0,3.0,3.0,-0.0,-0.6030226891555274,398,350
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,-0.0,0.0,221,351
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,-0.0,-0.5962847939999442,261,351
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,-0.0,0.0,285,351
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,5.0,1.0,2.0,3.0,-0.0,-0.0,295,351
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,-0.0,-0.692820323027551,317,351
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,-0.0,0.1333333333333334,341,351
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,-77946039.29219465,1.2666666666666666,351,351
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,-0.0,0.08040302522073699,377,351
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,5.0,1.0,3.0,3.0,-0.0,-0.06666666666666667,387,351
3d3_L=2.0_S=1.0,5.0,1.0,3.0,2.0,6.0,1.0,3.0,3.0,-0.0,-0.5945883900105633,399,351
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,-0.0,0.0,222,352
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,-0.0,-0.5577733510227172,262,352
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,-0.0,0.0,286,352
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,-0.0,-0.0,296,352
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,-0.0,-0.6480740698407861,318,352
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,-0.0,0.12472191289246476,342,352
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,-77946039.29219465,2.5333333333333337,352,352
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,-0.0,0.07521014330903551,378,352
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,-0.0,-0.13333333333333336,388,352
3d3_L=2.0_S=1.0,5.0,2.0,3.0,2.0,6.0,2.0,3.0,3.0,-0.0,-0.5685352436149613,400,352
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,-0.0,0.0,223,353
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,-0.0,-0.4868644955601478,263,353
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,-0.0,0.0,287,353
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,-0.0,-0.0,297,353
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,-0.0,-0.5656854249492381,319,353
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,-0.0,0.1088662107903635,343,353
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,-77946039.29219465,3.8,353,353
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,-0.0,0.06564879518897748,379,353
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,-0.0,-0.2,389,353
3d3_L=2.0_S=1.0,5.0,3.0,3.0,2.0,6.0,3.0,3.0,3.0,-0.0,-0.5222329678670935,401,353
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,4.0,4.0,1.0,3.0,-0.0,0.0,224,354
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,-0.0,-0.3651483716701108,264,354
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,-0.0,0.0,288,354
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,5.0,4.0,2.0,3.0,-0.0,-0.0,298,354
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,-0.0,-0.4242640687119285,320,354
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,-0.0,0.08164965809277262,344,354
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,2.0,-77946039.29219465,5.066666666666666,354,354
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,-0.0,0.049236596391733105,380,354
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,-0.0,-0.26666666666666666,390,354
3d3_L=2.0_S=1.0,5.0,4.0,3.0,2.0,6.0,4.0,3.0,3.0,-0.0,-0.4494665749754948,402,354
3d3_L=2.0_S=1.0,5.0,5.0,3.0,2.0,5.0,5.0,2.0,3.0,-0.0,-0.0,299,355
3d3_L=2.0_S=1.0,5.0,5.0,3.0,2.0,5.0,5.0,3.0,2.0,-77946039.29219465,6.333333333333333,355,355
3d3_L=2.0_S=1.0,5.0,5.0,3.0,2.0,5.0,5.0,3.0,3.0,-0.0,-0.33333333333333337,391,355
3d3_L=2.0_S=1.0,5.0,5.0,3.0,2.0,6.0,5.0,3.0,3.0,-0.0,-0.33333333333333337,403,355
3d3_L=2.0_S=1.0,0.0,-0.0,3.0,3.0,1.0,-0.0,1.0,1.0,0.0,-0.0,182,356
3d3_L=2.0_S=1.0,0.0,-0.0,3.0,3.0,1.0,-0.0,1.0,2.0,0.0,-0.0,190,356
3d3_L=2.0_S=1.0,0.0,-0.0,3.0,3.0,1.0,-0.0,2.0,1.0,0.0,0.0,226,356
3d3_L=2.0_S=1.0,0.0,-0.0,3.0,3.0,1.0,-0.0,2.0,2.0,0.0,0.0,242,356
3d3_L=2.0_S=1.0,0.0,-0.0,3.0,3.0,1.0,-0.0,2.0,3.0,0.0,0.4714045207910317,266,356
3d3_L=2.0_S=1.0,0.0,-0.0,3.0,3.0,1.0,-0.0,3.0,2.0,0.0,0.47140452079103157,322,356
3d3_L=2.0_S=1.0,0.0,-0.0,3.0,3.0,1.0,-0.0,3.0,3.0,0.0,-0.0,358,356
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,1.0,-1.0,1.0,1.0,0.0,-0.0,181,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,1.0,1.0,0.0,0.0,185,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,1.0,-1.0,1.0,2.0,0.0,-0.0,189,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,1.0,2.0,0.0,0.0,193,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,1.0,3.0,0.0,0.0,205,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,1.0,-1.0,2.0,1.0,0.0,-0.0,225,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,2.0,1.0,0.0,0.0,229,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,1.0,-1.0,2.0,2.0,0.0,-0.0,241,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,2.0,2.0,0.0,0.0,245,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,1.0,-1.0,2.0,3.0,0.0,-0.47140452079103173,265,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,2.0,3.0,0.0,0.25819888974716115,269,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,3.0,1.0,0.0,0.0,301,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,1.0,-1.0,3.0,2.0,0.0,0.4714045207910317,321,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,3.0,2.0,0.0,0.2581988897471611,325,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,1.0,-1.0,3.0,3.0,0.0,-1.333333333333333,357,357
3d3_L=2.0_S=1.0,1.0,-1.0,3.0,3.0,2.0,-1.0,3.0,3.0,0.0,0.0,361,357
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,-0.0,180,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,182,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,186,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,190,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,194,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,206,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,226,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,230,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,240,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,242,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,246,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,266,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,0.29814239699997197,270,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,302,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,-0.0,322,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,0.0,0.2981423969999719,326,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,-0.0,356,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,358,358
3d3_L=2.0_S=1.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,362,358
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,183,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,187,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,191,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,195,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,207,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,227,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,231,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,243,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,247,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,0.47140452079103173,267,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,0.0,0.25819888974716115,271,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,303,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,0.0,-0.4714045207910317,323,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,0.2581988897471611,327,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,1.333333333333333,359,359
3d3_L=2.0_S=1.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,363,359
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,1.0,1.0,0.0,0.0,184,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,1.0,2.0,0.0,0.0,192,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,3.0,-2.0,1.0,2.0,0.0,-0.0,198,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,1.0,3.0,0.0,0.0,204,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,3.0,-2.0,1.0,3.0,0.0,-0.0,210,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,2.0,1.0,0.0,0.0,228,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,3.0,-2.0,2.0,1.0,0.0,0.0,234,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,2.0,2.0,0.0,0.0,244,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,3.0,-2.0,2.0,2.0,0.0,0.0,250,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,2.0,3.0,0.0,-0.5163977794943223,268,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,3.0,-2.0,2.0,3.0,0.0,0.1593638145779192,274,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,3.0,1.0,0.0,0.0,300,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,3.0,-2.0,3.0,1.0,0.0,0.0,306,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,3.0,2.0,0.0,0.5163977794943222,324,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,3.0,-2.0,3.0,2.0,0.0,0.15936381457791915,330,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,2.0,-2.0,3.0,3.0,0.0,-2.666666666666667,360,360
3d3_L=2.0_S=1.0,2.0,-2.0,3.0,3.0,3.0,-2.0,3.0,3.0,0.0,-0.0,366,360
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,1.0,-1.0,1.0,1.0,0.0,0.0,181,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,-1.0,1.0,1.0,0.0,0.0,185,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,1.0,-1.0,1.0,2.0,0.0,0.0,189,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,-1.0,1.0,2.0,0.0,0.0,193,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,3.0,-1.0,1.0,2.0,0.0,-0.0,199,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,-1.0,1.0,3.0,0.0,0.0,205,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,3.0,-1.0,1.0,3.0,0.0,-0.0,211,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,1.0,-1.0,2.0,1.0,0.0,-0.0,225,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,-1.0,2.0,1.0,0.0,0.0,229,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,3.0,-1.0,2.0,1.0,0.0,0.0,235,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,1.0,-1.0,2.0,2.0,0.0,-0.0,241,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,-1.0,2.0,2.0,0.0,0.0,245,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,3.0,-1.0,2.0,2.0,0.0,0.0,251,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,1.0,-1.0,2.0,3.0,0.0,-0.28284271247461906,265,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,-1.0,2.0,3.0,0.0,-0.2581988897471612,269,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,3.0,-1.0,2.0,3.0,0.0,0.20158105227158787,275,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,-1.0,3.0,1.0,0.0,0.0,301,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,3.0,-1.0,3.0,1.0,0.0,0.0,307,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,1.0,-1.0,3.0,2.0,0.0,-0.282842712474619,321,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,2.0,-1.0,3.0,2.0,0.0,0.25819888974716115,325,361
3d3_L=2.0_S=1.0,2.0,-1.0,3.0,3.0,3.0,-1.0,3.0,2.0,0.0,0.20158105227158785,331,361
