term_id,K,Q,J,Jʹ,term_lower_id,transition_id,Kl,Ql,Jl,Jʹl,Kr,Qr,t_a_1,index1,index0
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,1.0,-1.0,13194352376.240442,86,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,2.0,-1.0,1.1125108182841338e-06,86,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,1.0,0.0,-16159715404.13391,87,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,2.0,0.0,7.866639437521061e-07,87,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,1.0,1.0,7226844428.138781,88,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,2.0,1.0,-1.4218102981664193e-06,88,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,2.0,2.0,4.97529963077448e-07,89,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,-1.0,2.0,2.0,2.0,-2.0,22302526098.33384,93,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,1.0,-1.0,-7.462949446161718e-07,94,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,2.0,-1.0,4986996442.583763,94,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,0.0,0.0,-18026917225.07438,95,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,1.0,0.0,-2.3599918312563182e-07,95,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,2.0,0.0,-15478445859.539816,95,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,1.0,1.0,7.079975493768955e-07,96,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,2.0,1.0,-14193240697.54963,96,261
3d3_L=2.0_S=1.0,4.0,1.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,2.0,2.0,17702081299.415703,97,261
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,1.0,2.0,-2.0,65041599853.249,36,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,-1.0,-106212487796.49422,37,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,0.0,65041599853.249,38,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,1.0,2.0,2.0,-2.0,12517261727.932413,44,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,-1.0,-20440602806.868595,45,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,0.0,12517261727.932413,46,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,1.0,2.0,2.0,-2.0,39583057128.72132,50,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,1.0,-1.0,-34279933032.923393,51,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,-1.0,-11426644344.307796,51,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,1.0,0.0,30660904210.302895,52,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,2.0,0.0,-35404162598.831406,52,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,1.0,1.0,-8851040649.707853,53,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,2.0,1.0,26553121949.123554,53,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,1.0,2.0,-2.0,-12517261727.932415,64,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,-1.0,20440602806.8686,65,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,0.0,-12517261727.932415,66,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,1.0,2.0,-2.0,39583057128.72132,70,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,1.0,-1.0,34279933032.923386,71,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,-1.0,-11426644344.307796,71,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,1.0,0.0,-30660904210.302887,72,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,0.0,-35404162598.831406,72,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,1.0,1.0,8851040649.707851,73,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,2.0,1.0,26553121949.123554,73,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,0.0,2.0,2.0,2.0,-2.0,-4731080232.516544,80,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,-1.0,7725821667.88902,81,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,0.0,-4731080232.516544,82,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,0.0,2.0,2.0,2.0,-2.0,-1.5733278875042121e-06,86,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,1.0,-1.0,16159715404.13391,87,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,2.0,-1.0,4.5418063968705113e-07,87,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,1.0,0.0,-14453688856.277561,88,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,2.0,0.0,1.4072272429422242e-06,88,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,1.0,1.0,4172420575.9774723,89,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,2.0,1.0,-1.055420432206668e-06,89,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,0.0,2.0,2.0,2.0,-2.0,21158034013.825005,94,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,1.0,-1.0,-7.079975493768955e-07,95,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,2.0,-1.0,14193240697.54963,95,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,0.0,0.0,-18026917225.07438,96,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,1.0,0.0,-4.7199836625126363e-07,96,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,2.0,0.0,-7283974522.136384,96,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,1.0,1.0,6.243951481648129e-07,97,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,2.0,1.0,-20862102879.887356,97,262
3d3_L=2.0_S=1.0,4.0,2.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,2.0,2.0,11801387532.943802,98,262
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,1.0,2.0,-2.0,99352684882.84741,37,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,-1.0,-99352684882.84741,38,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,1.0,2.0,2.0,-2.0,19120433120.608006,45,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,-1.0,-19120433120.608006,46,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,1.0,2.0,2.0,-2.0,42754588216.91794,51,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,1.0,-1.0,-40560563756.41736,52,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,2.0,-1.0,13520187918.80578,52,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,1.0,0.0,23417652403.25054,53,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,2.0,0.0,-40560563756.41735,53,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,1.0,2.0,-2.0,-19120433120.60801,65,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,-1.0,19120433120.60801,66,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,1.0,2.0,-2.0,42754588216.91794,71,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,1.0,-1.0,40560563756.41735,72,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,-1.0,13520187918.80578,72,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,1.0,0.0,-23417652403.250538,73,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,2.0,0.0,-40560563756.41735,73,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,1.0,2.0,2.0,2.0,-2.0,-7226844428.13878,81,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,-1.0,7226844428.13878,82,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,1.0,2.0,2.0,2.0,-2.0,-1.6993883454147685e-06,87,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,1.0,-1.0,19120433120.608013,88,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,2.0,-1.0,-5.373937800655627e-07,88,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,1.0,0.0,-11039187209.205273,89,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,2.0,0.0,1.6121813401966885e-06,89,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,1.0,2.0,2.0,2.0,-2.0,17702081299.415703,95,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,1.0,-1.0,-6.243951481648129e-07,96,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,2.0,-1.0,20862102879.887356,96,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,0.0,0.0,-18026917225.074375,97,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,1.0,0.0,-7.079975493768956e-07,97,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,2.0,0.0,6373477706.869334,97,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,1.0,1.0,4.7199836625126374e-07,98,263
3d3_L=2.0_S=1.0,4.0,3.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,2.0,1.0,-22078374418.41054,98,263
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,1.0,2.0,-2.0,140505914419.50317,38,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,1.0,2.0,2.0,-2.0,27040375837.611565,46,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,1.0,2.0,2.0,-2.0,38240866241.21602,52,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,1.0,-1.0,-46835304806.50108,53,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,1.0,2.0,2.0,-1.0,46835304806.50107,53,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,1.0,2.0,-2.0,-27040375837.611572,66,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,1.0,2.0,-2.0,38240866241.21602,72,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,1.0,-1.0,46835304806.501076,73,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,1.0,2.0,-1.0,46835304806.50107,73,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,2.0,2.0,2.0,2.0,-2.0,-10220301403.434298,82,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,2.0,2.0,2.0,2.0,-2.0,-1.5199791442073266e-06,88,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,1.0,-1.0,22078374418.410545,89,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,3.0,3.0,2.0,2.0,2.0,-1.0,-1.8615866614900993e-06,89,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,2.0,2.0,2.0,2.0,-2.0,11801387532.943802,96,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,1.0,-1.0,-4.7199836625126374e-07,97,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,3.0,2.0,2.0,2.0,-1.0,22078374418.41054,97,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,0.0,0.0,-18026917225.074375,98,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,1.0,0.0,-9.439967325025275e-07,98,264
3d3_L=2.0_S=1.0,4.0,4.0,2.0,2.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,4.0,4.0,2.0,2.0,2.0,0.0,25493910827.477345,98,264
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,0.0,0.0,110832559960.41971,39,265
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,1.0,0.0,-67870804697.36239,39,265
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,-1.0,1.0,2.0,2.0,0.0,7837045472.427742,39,265
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,1.0,1.0,-67870804697.36239,40,265
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,0.0,1.0,2.0,2.0,1.0,13574160939.472485,40,265
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,1.0,1.0,1.0,2.0,2.0,2.0,19196762498.4371,41,265
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,1.0,-1.0,-42925265894.424065,42,265
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-2.0,1.0,2.0,2.0,-1.0,14308421964.80801,42,265
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,1.0,0.0,-30352746598.182888,43,265
3d3_L=2.0_S=1.0,1.0,-1.0,2.0,3.0,2p3_L=1.0_S=1.0,3d3_L=2.0_S=1.0->2p3_L=1.0_S=1.0,2.0,-1.0,1.0,2.0,2.0,0.0,17524166419.105377,43,265
