profile,field_gauss,field_incl_deg,field_azim_deg,los_deg,height_arcsec,optical_depth,n,w,wavelength_A,I,Q,U,V
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876202668890742643e+03,8.818426819628623070e-01,-9.802397626631588273e-05,2.411622782377203047e-04,4.574142301124926543e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876204336947455886e+03,8.819668444106999461e-01,-9.592912455105785836e-05,2.360085927648078138e-04,4.467223098564530870e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876206005004170038e+03,8.820883355369097956e-01,-9.385917770395166195e-05,2.309160010584911408e-04,4.361828895477853321e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876207673060884190e+03,8.822071831599833658e-01,-9.181454295142282059e-05,2.258855165110994852e-04,4.257971590998955872e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876209341117598342e+03,8.823234158790883574e-01,-8.979559709222123705e-05,2.209180772164622702e-04,4.155661684559897972e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876211009174311585e+03,8.824370630292419637e-01,-8.780268699122173329e-05,2.160145471920080088e-04,4.054908302653581964e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876212677231025737e+03,8.825481546373469266e-01,-8.583613009379868547e-05,2.111757176521449010e-04,3.955719226251895159e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876214345287739889e+03,8.826567213781457699e-01,-8.389621497595381124e-05,2.064023083708531109e-04,3.858100919686966498e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876216013344454041e+03,8.827627945313643032e-01,-8.198320190717678672e-05,2.016949690742878671e-04,3.762058559823429566e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876217681401167283e+03,8.828664059391038155e-01,-8.009732344042608298e-05,1.970542809023039139e-04,3.667596066328179566e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876219349457881435e+03,8.829675879642241432e-01,-7.823878501579645912e-05,1.924807579020168622e-04,3.574716132325578256e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876221017514595587e+03,8.830663734488484184e-01,-7.640776559144968122e-05,1.879748485896152023e-04,3.483420256196518195e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876222685571309739e+03,8.831627956741501251e-01,-7.460441828011747114e-05,1.835369375255127750e-04,3.393708773420112948e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876224353628022982e+03,8.832568883205554888e-01,-7.282887100534465993e-05,1.791673469386116701e-04,3.305580889217608529e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876226021684737134e+03,8.833486854290308887e-01,-7.108122716411872564e-05,1.748663383658980201e-04,3.219034711329561184e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876227689741451286e+03,8.834382213626613689e-01,-6.936156630942825454e-05,1.706341143416014198e-04,3.134067283639175878e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876229357798165438e+03,8.835255307695704108e-01,-6.766994483219192821e-05,1.664708200842112025e-04,3.050674619611716933e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876231025854878681e+03,8.836106485463857130e-01,-6.600639665563556087e-05,1.623765452153739250e-04,2.968851736264280011e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876232693911592833e+03,8.836936098028506104e-01,-6.437093393082221301e-05,1.583513254793400017e-04,2.888592688041252059e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876234361968306985e+03,8.837744498268647053e-01,-6.276354774445460608e-05,1.543951444955235530e-04,2.809890601262978642e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876236030025021137e+03,8.838532040508876308e-01,-6.118420882140435742e-05,1.505079354952375097e-04,2.732737708193890957e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876237698081734379e+03,8.839299080189878532e-01,-5.963286823357338270e-05,1.466895830759668267e-04,2.657125381390806397e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876239366138448531e+03,8.840045973550726410e-01,-5.810945810413602116e-05,1.429399249433615886e-04,2.583044167765273513e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876241034195162683e+03,8.840773077316391726e-01,-5.661389231933851074e-05,1.392587536717386390e-04,2.510483822969975247e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876242702251876835e+03,8.841480748398963252e-01,-5.514606722969591469e-05,1.356458184383680418e-04,2.439433345237958630e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876244370308590078e+03,8.842169343605895682e-01,-5.370586235299595917e-05,1.321008267622518256e-04,2.369881009287379573e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876246038365304230e+03,8.842839219360151271e-01,-5.229314106806950019e-05,1.286234462207140161e-04,2.301814399771055677e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876247706422018382e+03,8.843490731426244533e-01,-5.090775131201318520e-05,1.252133061719471114e-04,2.235220444841740269e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876249374478732534e+03,8.844124234649679561e-01,-4.954952626204951868e-05,1.218699994434646968e-04,2.170085449026061433e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876251042535445777e+03,8.844740082703838047e-01,-4.821828501638346484e-05,1.185930840140932298e-04,2.106395125987952927e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876252710592159929e+03,8.845338627848559065e-01,-4.691383326191645993e-05,1.153820846660120222e-04,2.044134630696859724e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876254378648874081e+03,8.845920220694950542e-01,-4.563596394104274908e-05,1.122364946331711198e-04,1.983288591532223095e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876256046705588233e+03,8.846485209983208087e-01,-4.438445790168831472e-05,1.091557772087322622e-04,1.923841141593986834e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876257714762301475e+03,8.847033942367935611e-01,-4.315908454176632636e-05,1.061393673383963086e-04,1.865775949745156724e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876259382819015627e+03,8.847566762214758018e-01,-4.195960243865384283e-05,1.031866731778227956e-04,1.809076250962531149e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876261050875729779e+03,8.848084011403352100e-01,-4.078575997523721096e-05,1.002970776383055936e-04,1.753724876468386274e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876262718932443931e+03,8.848586029142765375e-01,-3.963729594643657377e-05,9.746993988772457269e-05,1.699704282998860093e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876264386989158083e+03,8.849073151794445424e-01,-3.851394015738229956e-05,9.470459682967390515e-05,1.646996581654819433e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876266055045871326e+03,8.849545712704391942e-01,-3.741541400953626883e-05,9.200036455109726304e-05,1.595583566150291931e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876267723102585478e+03,8.850004042045590547e-01,-3.634143107000831885e-05,8.935653973127470476e-05,1.545446740315980355e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876269391159299630e+03,8.850448466666689384e-01,-3.529169763461772260e-05,8.677240103217746597e-05,1.496567345240314606e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876271059216013782e+03,8.850879309952028873e-01,-3.426591327076182914e-05,8.424721044110985893e-05,1.448926385493013336e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876272727272727025e+03,8.851296891688662516e-01,-3.326377135033865346e-05,8.178021458796591971e-05,1.402504654852401093e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876274395329441177e+03,8.851701527943223180e-01,-3.228495956549601553e-05,7.937064601970366805e-05,1.357282761206227574e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876276063386155329e+03,8.852093530944783462e-01,-3.132916043527284581e-05,7.701772445347930041e-05,1.313241151025657351e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876277731442869481e+03,8.852473208978082209e-01,-3.039605179339292012e-05,7.472065798069754499e-05,1.270360132893238190e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876279399499582723e+03,8.852840866283359089e-01,-2.948530726374830213e-05,7.247864424398919024e-05,1.228619900486006529e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876281067556296875e+03,8.853196802965147549e-01,-2.859659671958177568e-05,7.029087157052813081e-05,1.188000554713793626e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876282735613011027e+03,8.853541314906673287e-01,-2.772958673248102933e-05,6.815652008208402334e-05,1.148482125378246020e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876284403669725179e+03,8.853874693693636333e-01,-2.688394100184679343e-05,6.607476275694944398e-05,1.110044591894118732e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876286071726438422e+03,8.854197226544036070e-01,-2.605932077322731523e-05,6.404476646323111172e-05,1.072667903430449558e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876287739783152574e+03,8.854509196246077574e-01,-2.525538523927576342e-05,6.206569294974354834e-05,1.036331998216311946e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876289407839866726e+03,8.854810881101150555e-01,-2.447179193083331546e-05,6.013669981245818753e-05,1.001016822336027641e-04
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876291075896580878e+03,8.855102554875219356e-01,-2.370819708927037736e-05,5.825694141452980644e-05,9.667023476125250565e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876292743953294121e+03,8.855384486755581985e-01,-2.296425602711206365e-05,5.642556977779558561e-05,9.333685888914536799e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876294412010008273e+03,8.855656941314824504e-01,-2.223962347277349532e-05,5.464173543368186991e-05,9.009956205393174970e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876296080066722425e+03,8.855920178479274041e-01,-2.153395390452110617e-05,5.290458824942296845e-05,8.695635923852002014e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876297748123436577e+03,8.856174453504823685e-01,-2.084690186740321345e-05,5.121327821060348652e-05,8.390527448171172320e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876299416180149819e+03,8.856420016957485819e-01,-2.017812227869407289e-05,4.956695617599206181e-05,8.094434232863603577e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876301084236863971e+03,8.856657114700203781e-01,-1.952727071783807449e-05,4.796477459394103487e-05,7.807160920371205843e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876302752293578123e+03,8.856885987883545974e-01,-1.889400370689574789e-05,4.640588819528601030e-05,7.528513473268734989e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876304420350292276e+03,8.857106872942804854e-01,-1.827797897438273133e-05,4.488945464523427825e-05,7.258299298214663966e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876306088407005518e+03,8.857320001599104931e-01,-1.767885570848461645e-05,4.341463516936227787e-05,6.996327364369158970e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876307756463719670e+03,8.857525600865880921e-01,-1.709629479642176087e-05,4.198059514363502472e-05,6.742408314470512050e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876309424520433822e+03,8.857723893058642162e-01,-1.652995905365821293e-05,4.058650466282705174e-05,6.496354571109354986e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876311092577147974e+03,8.857915095810122708e-01,-1.597951343912007815e-05,3.923153907085511112e-05,6.257980435292971925e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876312760633861217e+03,8.858099422088836494e-01,-1.544462526008151003e-05,3.791487946735861542e-05,6.027102179846816098e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876314428690575369e+03,8.858277080222070055e-01,-1.492496436392212903e-05,3.663571318162445813e-05,5.803538136069661194e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876316096747289521e+03,8.858448273921597504e-01,-1.442020332190661250e-05,3.539323422611229250e-05,5.587108775807629238e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876317764804003673e+03,8.858613202313840862e-01,-1.393001759864821327e-05,3.418664371626343356e-05,5.377636786636223780e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876319432860716915e+03,8.858772059972803703e-01,-1.345408571347065366e-05,3.301515026810414088e-05,5.174947142168025914e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876321100917431068e+03,8.858925036956619703e-01,-1.299208938948482306e-05,3.187797036683010144e-05,4.978867166308660413e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876322768974145220e+03,8.859072318846219485e-01,-1.254371369491914571e-05,3.077432871711816887e-05,4.789226593332097942e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876324437030859372e+03,8.859214086787643438e-01,-1.210864717303109067e-05,2.970345856287653734e-05,4.605857621725044669e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876326105087572614e+03,8.859350517536453973e-01,-1.168658196345618310e-05,2.866460198770533584e-05,4.428594963673741064e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876327773144286766e+03,8.859481783505039898e-01,-1.127721391328057815e-05,2.765701018937879660e-05,4.257275889152168432e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876329441201000918e+03,8.859608052811515089e-01,-1.088024268154347980e-05,2.667994373809251906e-05,4.091740266245920399e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876331109257715070e+03,8.859729489331418240e-01,-1.049537183288607759e-05,2.573267280807354677e-05,3.931830596002895809e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876332777314428313e+03,8.859846252751019113e-01,-1.012230892436073124e-05,2.481447739202770678e-05,3.777392043405357943e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876334445371142465e+03,8.859958498622800827e-01,-9.760765582923243552e-06,2.392464749297725445e-05,3.628272463642597364e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876336113427856617e+03,8.860066378421992406e-01,-9.410457577400565797e-06,2.306248330202979570e-05,3.484322425067603061e-05
2.000000000000000000e+00,3.000000000000000000e+03,1.200000000000000000e+02,7.000000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e-01,7.187979441807677838e-03,1.445473493698911371e-01,5.876337781484570769e+03,8.860170039605299586e-01,-9.071104880831069107e-06,2.222729535290132846e-05,3.345395227389487696e-05
